,I,co,cn,c-dot,dt
5768,0.5,34428.89029841318,34435.857144347545,3.6546746120921028,2.0015976817397125
5769,0.5,34435.857144347545,34442.82398998741,3.6546744576141394,2.0015976817397125
5770,0.5,34442.82398998741,34449.79083532576,3.654674299433671,2.0015976817397125
5771,0.5,34449.79083532576,34456.757680355506,3.6546741375477887,2.0015976817397125
5772,0.5,34456.757680355506,34463.72452506958,3.6546739719584918,2.0015976817397125
5773,0.5,34463.72452506958,34470.69136946093,3.6546738026645085,2.0015976817397125
5774,0.5,34470.69136946093,34477.658213522525,3.654673629667293,2.0015976817397125
5775,0.5,34477.658213522525,34484.625057247256,3.6546734529657536,2.0015976817397125
5776,0.5,34484.625057247256,34491.5919006281,3.6546732725598914,2.0015976817397125
5777,0.5,34491.5919006281,34498.55874365795,3.6546730884513416,2.0015976817397125
5778,0.5,34498.55874365795,34505.525586329786,3.6546729006366516,2.0015976817397125
5779,0.5,34505.525586329786,34512.49242863655,3.6546727091196374,2.0015976817397125
5780,0.5,34512.49242863655,34519.45927057116,3.6546725138988454,2.0015976817397125
5781,0.5,34519.45927057116,34526.42611212655,3.654672314972276,2.0015976817397125
5782,0.5,34526.42611212655,34533.39295329569,3.6546721123435653,2.0015976817397125
5783,0.5,34533.39295329569,34540.35979407148,3.654671906010894,2.0015976817397125
5784,0.5,34540.35979407148,34547.32663444688,3.654671695971174,2.0015976817397125
5785,0.5,34547.32663444688,34554.293474414844,3.654671482231129,2.0015976817397125
5786,0.5,34554.293474414844,34561.2603139683,3.6546712647860335,2.0015976817397125
5787,0.5,34561.2603139683,34568.22715310015,3.6546710436367973,2.0015976817397125
5788,0.5,34568.22715310015,34575.19399180339,3.6546708187828743,2.0015976817397125
5789,0.5,34575.19399180339,34582.160830070934,3.65467059022481,2.0015976817397125
5790,0.5,34582.160830070934,34589.12766789572,3.6546703579642394,2.0015976817397125
5791,0.5,34589.12766789572,34596.09450527068,3.6546701219982562,2.0015976817397125
5792,0.5,34596.09450527068,34603.061342188776,3.654669882329585,2.0015976817397125
5793,0.5,34603.061342188776,34610.028178642926,3.654669638956227,2.0015976817397125
5794,0.5,34610.028178642926,34616.995014626074,3.6546693918780013,2.0015976817397125
5795,0.5,34616.995014626074,34623.96185013118,3.6546691410972696,2.0015976817397125
5796,0.5,34623.96185013118,34630.92868515114,3.6546688866120327,2.0015976817397125
5797,0.5,34630.92868515114,34637.89551967893,3.6546686284221095,2.0015976817397125
5798,0.5,34637.89551967893,34644.86235370747,3.654668366529499,2.0015976817397125
5799,0.5,34644.86235370747,34651.82918722971,3.6546681009322017,2.0015976817397125
5800,0.5,34651.82918722971,34658.79602023859,3.654667831629854,2.0015976817397125
5801,0.5,34658.79602023859,34665.762852727035,3.6546675586251833,2.0015976817397125
5802,0.5,34665.762852727035,34672.72968468801,3.6546672819150983,2.0015976817397125
5803,0.5,34672.72968468801,34679.69651611442,3.6546670015026894,2.0015976817397125
5804,0.5,34679.69651611442,34686.66334699923,3.6546667173857754,2.0015976817397125
5805,0.5,34686.66334699923,34693.63017733536,3.654666429563812,2.0015976817397125
5806,0.5,34693.63017733536,34700.59700711578,3.6546661380375247,2.0015976817397125
5807,0.5,34700.59700711578,34707.5638363334,3.6546658428100045,2.0015976817397125
5808,0.5,34707.5638363334,34714.53066498117,3.654665543876889,2.0015976817397125
5809,0.5,34714.53066498117,34721.497493052026,3.6546652412381775,2.0015976817397125
5810,0.5,34721.497493052026,34728.4643205389,3.654664934897143,2.0015976817397125
5811,0.5,34728.4643205389,34735.43114743476,3.6546646248517844,2.0015976817397125
5812,0.5,34735.43114743476,34742.397973732506,3.6546643111031942,2.0015976817397125
5813,0.5,34742.397973732506,34749.36479942511,3.6546639936504617,2.0015976817397125
5814,0.5,34749.36479942511,34756.33162450549,3.654663672491771,2.0015976817397125
5815,0.5,34756.33162450549,34763.29844896658,3.6546633476309376,2.0015976817397125
5816,0.5,34763.29844896658,34770.265272801356,3.654663019066327,2.0015976817397125
5817,0.5,34770.265272801356,34777.23209616401,3.654662771407034,2.0015976817397125
5818,0.5,34777.23209616401,34784.198919546885,3.654662782013637,2.0015976817397125
5819,0.5,34784.198919546885,34791.16574298457,3.654662810768171,2.0015976817397125
5820,0.5,34791.16574298457,34798.132566476925,3.654662839443823,2.0015976817397125
5821,0.5,34798.132566476925,34805.09939002379,3.654662868036777,2.0015976817397125
5822,0.5,34805.09939002379,34812.066213625,3.654662896552668,2.0015976817397125
5823,0.5,34812.066213625,34819.03303728042,3.65466292498677,2.0015976817397125
5824,0.5,34819.03303728042,34825.9998609899,3.6546629533390824,2.0015976817397125
5825,0.5,34825.9998609899,34832.966684753264,3.654662981613059,2.0015976817397125
5826,0.5,34832.966684753264,34839.93350857038,3.654663009806337,2.0015976817397125
5827,0.5,34839.93350857038,34846.90033244108,3.6546630379209155,2.0015976817397125
5828,0.5,34846.90033244108,34853.867156365224,3.6546630659529775,2.0015976817397125
5829,0.5,34853.867156365224,34860.83398034265,3.6546630939056137,2.0015976817397125
5830,0.5,34860.83398034265,34867.80080437321,3.6546631217788232,2.0015976817397125
5831,0.5,34867.80080437321,34874.767628456764,3.6546631495693345,2.0015976817397125
5832,0.5,34874.767628456764,34881.73445259313,3.6546631772833282,2.0015976817397125
5833,0.5,34881.73445259313,34888.70127678217,3.654663204914078,2.0015976817397125
5834,0.5,34888.70127678217,34895.66810102374,3.654663232465765,2.0015976817397125
5835,0.5,34895.66810102374,34902.63492531767,3.6546632599363904,2.0015976817397125
5836,0.5,34902.63492531767,34909.60174966382,3.6546632873294063,2.0015976817397125
5837,0.5,34909.60174966382,34916.568574062025,3.654663314638634,2.0015976817397125
5838,0.5,34916.568574062025,34923.535398512155,3.6546633418702528,2.0015976817397125
5839,0.5,34923.535398512155,34930.50222301403,3.6546633690208092,2.0015976817397125
5840,0.5,34930.50222301403,34937.46904756751,3.6546633960897585,2.0015976817397125
5841,0.5,34937.46904756751,34944.435872172435,3.65466342308019,2.0015976817397125
5842,0.5,34944.435872172435,34951.40269682867,3.6546634499902866,2.0015976817397125
5843,0.5,34951.40269682867,34958.36952153604,3.654663476820593,2.0015976817397125
5844,0.5,34958.36952153604,34965.336346294396,3.6546635035674746,2.0015976817397125
5845,0.5,34965.336346294396,34972.3031711036,3.6546635302383828,2.0015976817397125
5846,0.5,34972.3031711036,34979.26999596349,3.654663556826775,2.0015976817397125
5847,0.5,34979.26999596349,34986.23682087391,3.6546635833357413,2.0015976817397125
5848,0.5,34986.23682087391,34993.203645834714,3.654663609763282,2.0015976817397125
5849,0.5,34993.203645834714,35000.17047084575,3.6546636361115774,2.0015976817397125
5850,0.5,35000.17047084575,35007.13729590685,3.6546636623813553,2.0015976817397125
5851,0.5,35007.13729590685,35014.10412101787,3.6546636885658903,2.0015976817397125
5852,0.5,35014.10412101787,35021.07094617866,3.654663714674998,2.0015976817397125
5853,0.5,35021.07094617866,35028.03777138906,3.654663740701953,2.0015976817397125
5854,0.5,35028.03777138906,35035.00459664894,3.654663766650209,2.0015976817397125
5855,0.5,35035.00459664894,35041.97142195812,3.654663792514676,2.0015976817397125
5856,0.5,35041.97142195812,35048.93824731646,3.6546638183018976,2.0015976817397125
5857,0.5,35048.93824731646,35055.90507272379,3.654663844008421,2.0015976817397125
5858,0.5,35055.90507272379,35062.871898179976,3.654663869634427,2.0015976817397125
5859,0.5,35062.871898179976,35069.83872368487,3.65466389518137,2.0015976817397125
5860,0.5,35069.83872368487,35076.8055492383,3.654663920646706,2.0015976817397125
5861,0.5,35076.8055492383,35083.77237484012,3.6546639460313437,2.0015976817397125
5862,0.5,35083.77237484012,35090.739200490185,3.6546639713356455,2.0015976817397125
5863,0.5,35090.739200490185,35097.70602618832,3.654663996561248,2.0015976817397125
5864,0.5,35097.70602618832,35104.6728519344,3.654664021706334,2.0015976817397125
5865,0.5,35104.6728519344,35111.63967772827,3.6546640467718117,2.0015976817397125
5866,0.5,35111.63967772827,35118.60650356976,3.6546640717533188,2.0015976817397125
5867,0.5,35118.60650356976,35125.573329458726,3.654664096659035,2.0015976817397125
5868,0.5,35125.573329458726,35132.54015539501,3.6546641214825986,2.0015976817397125
5869,0.5,35132.54015539501,35139.50698137846,3.654664146226917,2.0015976817397125
5870,0.5,35139.50698137846,35146.47380740892,3.654664170888538,2.0015976817397125
5871,0.5,35146.47380740892,35153.44063348625,3.6546641954729138,2.0015976817397125
5872,0.5,35153.44063348625,35160.40745961029,3.6546642199755,2.0015976817397125
5873,0.5,35160.40745961029,35167.374285780876,3.654664244398296,2.0015976817397125
5874,0.5,35167.374285780876,35174.34111199788,3.654664268739303,2.0015976817397125
5875,0.5,35174.34111199788,35181.30793826113,3.6546642930030653,2.0015976817397125
5876,0.5,35181.30793826113,35188.27476457047,3.654664317184856,2.0015976817397125
5877,0.5,35188.27476457047,35195.241590925776,3.654664341285585,2.0015976817397125
5878,0.5,35195.241590925776,35202.20841732685,3.6546643653079776,2.0015976817397125
5879,0.5,35202.20841732685,35209.17524377357,3.654664389248036,2.0015976817397125
5880,0.5,35209.17524377357,35216.14207026578,3.654664413110304,2.0015976817397125
5881,0.5,35216.14207026578,35223.10889680331,3.6546644368904193,2.0015976817397125
5882,0.5,35223.10889680331,35230.075723386035,3.654664460591108,2.0015976817397125
5883,0.5,35230.075723386035,35237.042550013786,3.6546644842120064,2.0015976817397125
5884,0.5,35237.042550013786,35244.0093766864,3.654664507752752,2.0015976817397125
5885,0.5,35244.0093766864,35250.97620340375,3.6546645312107997,2.0015976817397125
5886,0.5,35250.97620340375,35257.94303016566,3.654664554590693,2.0015976817397125
5887,0.5,35257.94303016566,35264.909856971986,3.654664577890251,2.0015976817397125
5888,0.5,35264.909856971986,35271.876683822564,3.654664601108929,2.0015976817397125
5889,0.5,35271.876683822564,35278.84351071727,3.6546646242507252,2.0015976817397125
5890,0.5,35278.84351071727,35285.81033765592,3.6546646473058244,2.0015976817397125
5891,0.5,35285.81033765592,35292.77716463838,3.6546646702862233,2.0015976817397125
5892,0.5,35292.77716463838,35299.74399166448,3.6546646931835602,2.0015976817397125
5893,0.5,35299.74399166448,35306.710818734085,3.6546647160020167,2.0015976817397125
5894,0.5,35306.710818734085,35313.677645847034,3.6546647387406828,2.0015976817397125
5895,0.5,35313.677645847034,35320.64447300319,3.6546647613970142,2.0015976817397125
5896,0.5,35320.64447300319,35327.611300202356,3.65466478397501,2.0015976817397125
5897,0.5,35327.611300202356,35334.57812744443,3.654664806472307,2.0015976817397125
5898,0.5,35334.57812744443,35341.54495472923,3.6546648288889054,2.0015976817397125
5899,0.5,35341.54495472923,35348.51178205661,3.654664851225169,2.0015976817397125
5900,0.5,35348.51178205661,35355.47860942641,3.654664873481643,2.0015976817397125
5901,0.5,35355.47860942641,35362.44543683849,3.6546648956585077,2.0015976817397125
5902,0.5,35362.44543683849,35369.412264292696,3.6546649177539474,2.0015976817397125
5903,0.5,35369.412264292696,35376.37909178886,3.65466493976887,2.0015976817397125
5904,0.5,35376.37909178886,35383.34591932684,3.6546649617060023,2.0015976817397125
5905,0.5,35383.34591932684,35390.3127469065,3.654664983560618,2.0015976817397125
5906,0.5,35390.3127469065,35397.27957452766,3.654665005335081,2.0015976817397125
5907,0.5,35397.27957452766,35404.24640219017,3.6546650270308443,2.0015976817397125
5908,0.5,35404.24640219017,35411.21322989388,3.654665048644636,2.0015976817397125
5909,0.5,35411.21322989388,35418.18005763866,3.6546650701795476,2.0015976817397125
5910,0.5,35418.18005763866,35425.14688542432,3.6546650916330323,2.0015976817397125
5911,0.5,35425.14688542432,35432.11371325073,3.6546651130072734,2.0015976817397125
5912,0.5,35432.11371325073,35439.080541117735,3.6546651343020877,2.0015976817397125
5913,0.5,35439.080541117735,35446.04736902518,3.6546651555143863,2.0015976817397125
5914,0.5,35446.04736902518,35453.0141969729,3.654665176648348,2.0015976817397125
5915,0.5,35453.0141969729,35459.98102496076,3.6546651977003397,2.0015976817397125
5916,0.5,35459.98102496076,35466.947852988604,3.654665218672541,2.0015976817397125
5917,0.5,35466.947852988604,35473.91468105627,3.654665239566225,2.0015976817397125
5918,0.5,35473.91468105627,35480.881509163606,3.654665260377938,2.0015976817397125
5919,0.5,35480.881509163606,35487.84833731046,3.6546652811102245,2.0015976817397125
5920,0.5,35487.84833731046,35494.8151654967,3.6546653017630844,2.0015976817397125
5921,0.5,35494.8151654967,35501.78199372214,3.654665322333429,2.0015976817397125
5922,0.5,35501.78199372214,35508.74882198665,3.654665342824528,2.0015976817397125
5923,0.5,35508.74882198665,35515.71565029007,3.6546653632363824,2.0015976817397125
5924,0.5,35515.71565029007,35522.68247863224,3.6546653835668113,2.0015976817397125
5925,0.5,35522.68247863224,35529.649307013024,3.6546654038183592,2.0015976817397125
5926,0.5,35529.649307013024,35536.61613543225,3.654665423989027,2.0015976817397125
5927,0.5,35536.61613543225,35543.58296388977,3.654665444077905,2.0015976817397125
5928,0.5,35543.58296388977,35550.54979238545,3.6546654640886294,2.0015976817397125
5929,0.5,35550.54979238545,35557.51662091911,3.654665484018109,2.0015976817397125
5930,0.5,35557.51662091911,35564.48344949061,3.6546655038677995,2.0015976817397125
5931,0.5,35564.48344949061,35571.450278099794,3.6546655236367913,2.0015976817397125
5932,0.5,35571.450278099794,35578.41710674652,3.654665543327084,2.0015976817397125
5933,0.5,35578.41710674652,35585.38393543061,3.6546655629350413,2.0015976817397125
5934,0.5,35585.38393543061,35592.35076415194,3.654665582463028,2.0015976817397125
5935,0.5,35592.35076415194,35599.31759291034,3.6546656019121326,2.0015976817397125
5936,0.5,35599.31759291034,35606.28442170566,3.6546656212809028,2.0015976817397125
5937,0.5,35606.28442170566,35613.25125053775,3.654665640568247,2.0015976817397125
5938,0.5,35613.25125053775,35620.21807940646,3.6546656597741656,2.0015976817397125
5939,0.5,35620.21807940646,35627.18490831163,3.6546656789037475,2.0015976817397125
5940,0.5,35627.18490831163,35634.1517372531,3.654665697951177,2.0015976817397125
5941,0.5,35634.1517372531,35641.11856623074,3.654665716917362,2.0015976817397125
5942,0.5,35641.11856623074,35648.08539524438,3.654665735804485,2.0015976817397125
5943,0.5,35648.08539524438,35655.052224293875,3.6546657546112717,2.0015976817397125
5944,0.5,35655.052224293875,35662.01905337906,3.654665773336815,2.0015976817397125
5945,0.5,35662.01905337906,35668.98588249979,3.654665791984205,2.0015976817397125
5946,0.5,35668.98588249979,35675.95271165591,3.654665810548533,2.0015976817397125
5947,0.5,35675.95271165591,35682.91954084727,3.6546658290354332,2.0015976817397125
5948,0.5,35682.91954084727,35689.88637007371,3.654665847439636,2.0015976817397125
5949,0.5,35689.88637007371,35696.85319933509,3.654665865765503,2.0015976817397125
5950,0.5,35696.85319933509,35703.820028631264,3.6546658840113984,2.0015976817397125
5951,0.5,35703.820028631264,35710.78685796205,3.654665902173687,2.0015976817397125
5952,0.5,35710.78685796205,35717.7536873273,3.6546659202598204,2.0015976817397125
5953,0.5,35717.7536873273,35724.720516726884,3.654665938264165,2.0015976817397125
5954,0.5,35724.720516726884,35731.68734616063,3.654665956187447,2.0015976817397125
5955,0.5,35731.68734616063,35738.6541756284,3.654665974032212,2.0015976817397125
5956,0.5,35738.6541756284,35745.62100513004,3.654665991794824,2.0015976817397125
5957,0.5,35745.62100513004,35752.58783466538,3.654666009478555,2.0015976817397125
5958,0.5,35752.58783466538,35759.554664234274,3.6546660270815874,2.0015976817397125
5959,0.5,35759.554664234274,35766.52149383656,3.654666044604466,2.0015976817397125
5960,0.5,35766.52149383656,35773.48832347213,3.654666062047373,2.0015976817397125
5961,0.5,35773.48832347213,35780.45515314076,3.6546660794103087,2.0015976817397125
5962,0.5,35780.45515314076,35787.42198284235,3.654666096691455,2.0015976817397125
5963,0.5,35787.42198284235,35794.38881257673,3.6546661138942653,2.0015976817397125
5964,0.5,35794.38881257673,35801.355642343755,3.6546661310152873,2.0015976817397125
5965,0.5,35801.355642343755,35808.32247214327,3.6546661480572453,2.0015976817397125
