R0,R1,C1,k,C,u_per,soc
1.0627113282680511,0.7362550124526024,11.2304033203125,2.477327361702919,0.6814,0.2721,0.945
0.6573234684765339,28.368747234344482,4.4436533203125,2.9808932915329933,0.7102,0.5384666666666666,0.214
0.738457078114152,0.5107111763209105,11.4979072265625,3.0947476625442505,0.5092,0.6799333333333333,0.482
0.9392770007252693,0.7079113740473986,11.2432138671875,3.2114144414663315,0.7586,0.8581333333333333,0.906
0.7022808771580458,28.746813535690308,4.72277978515625,2.6336442679166794,0.917,0.26203333333333334,0.261
0.7203721906989813,0.9042162448167801,11.8390166015625,2.995310351252556,0.5307999999999999,0.5766666666666667,0.334
0.833518709987402,0.6760161370038986,11.265779296875,3.4247316420078278,0.725,0.9669333333333333,0.817
0.8924270048737526,0.6827205419540405,11.264158203125,3.122454881668091,0.8268000000000001,0.7921333333333334,0.871
0.7559346966445446,28.830519318580627,1.7661785888671875,2.4589594453573227,0.8486,0.0605,0.183
1.1272173374891281,0.7443585898727179,11.2228525390625,2.5939615443348885,0.6426000000000001,0.3972333333333333,0.973
1.0136145167052746,0.7202063221484423,11.2358916015625,2.9727933928370476,0.7674000000000001,0.7068333333333333,0.945
0.8772480301558971,0.6941960193216801,11.2574658203125,2.3498954251408577,0.4218,0.07343333333333332,0.712
0.8614364080131054,0.3570732893422246,11.2808759765625,2.6390111073851585,0.0566,0.28963333333333335,0.329
0.9127053432166576,0.30935355462133884,9.2254130859375,2.7111100032925606,0.0028,0.3122,0.146
0.9221467189490795,0.657928828150034,11.31473828125,2.2900087758898735,0.7418,0.009466666666666667,0.759
0.8826720528304577,0.7223696447908878,11.227173828125,2.4118008092045784,0.20779999999999998,0.14693333333333333,0.717
0.9377081878483295,0.7312765344977379,11.222345703125,3.1437374651432037,0.4812,0.8066333333333334,0.876
1.0009490884840488,0.6805343553423882,11.283439453125,2.367039769887924,0.9528000000000001,0.1370333333333333,0.9
0.8508326485753059,0.5690934602171183,11.4840771484375,2.4199705570936203,0.783,0.13496666666666668,0.637
0.8002153597772121,28.812599182128906,0.27967376708984376,2.5013014674186707,0.4988,0.06623333333333334,0.013
0.7864761166274548,2.8486618772149086,9.3368251953125,2.6979226619005203,0.461,0.3101333333333333,0.209
0.7341207936406136,28.773313760757446,0.3275160827636719,2.963813580572605,0.489,0.48136666666666666,0.028
0.7583268918097019,0.5971117876470089,11.3131376953125,3.3592786639928818,0.5075999999999999,0.8801666666666667,0.622
0.8507993072271347,2.8030354529619217,6.490025390625,2.9232630506157875,0.2124,0.47613333333333335,0.127
0.7176002487540245,1.2198214419186115,11.47555078125,3.2404694706201553,0.4528,0.729,0.288
0.6332013756036758,28.775614500045776,1.6604183349609376,3.0024372041225433,0.7518,0.5430333333333334,0.167
0.7225474808365107,0.5303605459630489,11.5477861328125,3.23372483253479,0.6924,0.7867333333333334,0.551
0.7164052687585354,2.758871577680111,11.44129296875,2.7124974876642227,0.6784,0.3411666666666667,0.286
0.842928234487772,0.5682426039129496,11.291876953125,2.40560844540596,0.1488,0.0847,0.478
0.8961278013885021,0.4636828787624836,10.871912109375,2.6276836171746254,0.05739999999999999,0.2546,0.225
0.8431693539023399,0.46483934856951237,11.272087890625,2.567472495138645,0.0442,0.24446666666666667,0.427
0.7150306832045317,0.5911421030759811,12.2900439453125,3.0572500079870224,0.9551999999999999,0.6646,0.516
0.8490040898323059,0.6891174707561731,11.237904296875,2.5134028866887093,0.2024,0.24053333333333335,0.651
0.4965410102158785,28.933200240135193,0.7105806274414063,3.276462107896805,0.905,0.6979333333333333,0.037
1.0941706597805023,0.7440664805471897,11.2186240234375,2.9727039858698845,0.5624,0.709,0.957
0.9334628470242023,0.7428331766277552,11.2203740234375,2.32427716255188,0.2186,0.06016666666666667,0.781
0.812811404466629,0.621861545369029,11.3550302734375,3.422127291560173,0.9544,0.9594,0.79
1.1736379005014896,0.7652640342712402,11.204921875,2.5789475068449974,0.1032,0.36756666666666665,0.917
0.7430564146488905,0.5575703456997871,11.563130859375,3.3673658967018127,0.9183999999999999,0.8931666666666668,0.65
0.8175971917808056,0.18821563571691513,6.37210498046875,3.71527336537838,0.004399999999999999,0.981,0.102
0.6141462363302708,0.9868416003882885,12.5061259765625,3.5231150686740875,0.8422000000000001,0.9305,0.411
0.6922730710357428,4.6988267451524734,12.373447265625,2.761322259902954,0.9096,0.39763333333333334,0.342
0.8079793304204941,0.7651767693459988,11.6516748046875,2.540683187544346,0.3942,0.18563333333333334,0.311
0.8876192383468151,0.6545608397573233,11.2956962890625,2.954411320388317,0.9282,0.6718666666666666,0.853
0.7798621896654367,0.48700771294534206,11.3968212890625,2.944786101579666,0.29300000000000004,0.5611333333333334,0.423
1.062068808823824,0.7565556559711695,11.2102080078125,2.6802828535437584,0.2672,0.4587333333333333,0.9
0.7207707967609167,0.5592611152678728,11.4651748046875,3.5065624862909317,0.743,0.9664,0.613
0.8317632600665092,2.086400054395199,10.5009765625,2.4097302928566933,0.4452,0.022533333333333336,0.229
1.0475444607436657,0.7586806081235409,11.2075185546875,2.6774542406201363,0.1524,0.45113333333333333,0.879
0.9309036657214165,0.7358066737651825,11.222767578125,2.6110749691724777,0.388,0.37956666666666666,0.834
0.7945838384330273,0.6171300075948238,11.300943359375,2.9384661465883255,0.5426,0.6124333333333334,0.66
0.789380632340908,0.532860029488802,11.5828349609375,2.5308795273303986,0.654,0.2289,0.533
1.0269233956933022,0.7566852495074272,11.2073955078125,2.8046591207385063,0.15,0.5589999999999999,0.874
0.7755957078188658,0.7298633456230164,11.4658408203125,3.020942583680153,0.3328,0.5860666666666667,0.297
1.1624660342931747,0.7623057346791029,11.2035966796875,3.090861439704895,0.0874,0.7836333333333333,0.925
0.753156840801239,0.6607794668525457,11.2713173828125,3.5965152084827423,0.227,0.9424333333333333,0.277
0.9803689084947109,0.7500901818275452,11.209326171875,3.071090579032898,0.20739999999999997,0.7554666666666667,0.866
1.001468300819397,0.7267205975949764,11.2293720703125,3.409701958298683,0.6756,0.9869,0.933
0.7338848896324635,1.1220000684261322,13.021494140625,2.714136056602001,0.9400000000000001,0.3781,0.429
0.8898056112229824,0.7264381274580956,11.2263359375,2.4640770629048347,0.26139999999999997,0.21106666666666665,0.748
0.850928295403719,0.6451651453971863,11.3035390625,2.3206688463687897,0.42779999999999996,0.017400000000000002,0.625
0.8506552316248417,0.5529793910682201,11.582857421875,2.58351881057024,0.9606,0.31489999999999996,0.667
1.0128151625394821,0.6936136167496443,11.264298828125,2.5084519758820534,0.9426,0.3032666666666667,0.934
0.8790750987827778,0.6981995422393084,11.24920703125,2.57706381380558,0.542,0.33543333333333336,0.784
0.7797126192599535,0.5678210873156786,12.182267578125,2.6356400921940804,0.9098,0.3280666666666667,0.517
0.8144339546561241,0.6134580820798874,11.2425732421875,2.821718156337738,0.0964,0.49896666666666667,0.557
0.5918398033827543,28.741851449012756,1.823521728515625,3.3118989318609238,0.7252,0.749,0.174
0.8713356219232082,0.6922196596860886,11.2550703125,2.3081472143530846,0.3214,0.014133333333333333,0.671
0.7945963181555271,0.36739089991897345,11.3060703125,3.3454861491918564,0.0886,0.8098333333333334,0.355
0.7927456870675087,0.5903748795390129,11.2587685546875,3.068694844841957,0.1722,0.6771999999999999,0.545
0.862516276538372,1.2882170267403126,6.380716796875,3.193531185388565,0.056799999999999996,0.6575666666666666,0.104
0.6875042337924242,1.7267048358917236,11.307009765625,3.2632049173116684,0.5326,0.7412,0.278
0.823739543557167,0.5409074947237968,11.5615830078125,2.462388388812542,0.33540000000000003,0.11420000000000001,0.352
0.8179717697203159,0.5653852131217718,11.2991240234375,2.597760781645775,0.2122,0.28829999999999995,0.497
0.8659337647259235,0.5716792307794094,11.48752734375,2.4108409881591797,0.8318,0.12940000000000002,0.657
0.9474935941398144,0.7494567427784204,11.20605078125,2.864459343254566,0.014799999999999999,0.5934666666666666,0.817
0.866299495100975,0.5746609531342983,11.4660478515625,2.609659358859062,0.9678000000000001,0.3531666666666667,0.72
1.4450648799538612,0.7721639703959227,11.20239453125,2.3718884214758873,0.0402,0.16333333333333336,0.987
0.8290098048746586,28.751051425933838,0.2150986785888672,2.5213658809661865,0.40380000000000005,0.08876666666666666,0.01
0.8461642079055309,0.626706937327981,12.5277373046875,2.3957161232829094,0.9782,0.07486666666666666,0.514
0.8155420422554016,0.4694330971688032,11.2093447265625,3.2666537910699844,0.12179999999999999,0.7406,0.266
0.8413445204496384,0.5783106666058302,12.301658203125,2.459045872092247,0.9970000000000001,0.15486666666666665,0.545
0.8619106374680996,0.6692325230687857,11.2721044921875,2.8583949431777,0.7402,0.5885666666666667,0.811
0.7721051573753357,0.4866297822445631,11.2429833984375,3.6030136048793793,0.020200000000000003,0.9999,0.502
0.9790410287678242,0.6785077974200249,11.2912841796875,2.290826663374901,0.8662000000000001,0.03173333333333333,0.851
0.9113063104450703,0.7419535890221596,11.2063642578125,3.082220070064068,0.0046,0.7472666666666666,0.799
0.9367938153445721,0.8495689369738102,8.40366796875,2.405524253845215,0.035199999999999995,0.004733333333333333,0.139
0.8352878503501415,0.6062173284590244,11.359544921875,2.3670926690101624,0.522,0.0668,0.603
0.8216953836381435,0.6622666493058205,11.2753310546875,3.2644741237163544,0.7123999999999999,0.8624666666666666,0.788
0.9453677572309971,0.6845489609986544,11.266306640625,3.0260108411312103,0.9273999999999999,0.7375666666666666,0.914
0.8189552463591099,0.6336657330393791,11.2969560546875,2.769087068736553,0.6113999999999999,0.4901,0.703
0.7572991773486137,28.86684238910675,0.30232107543945314,2.5304025039076805,0.6043999999999999,0.09303333333333333,0.004
0.7368372287601233,0.5433445330709219,11.976068359375,2.891550399363041,0.8582000000000001,0.5455333333333333,0.521
0.882112979888916,0.6396964658051729,11.3204453125,2.4352319538593292,0.7408,0.17786666666666667,0.742
0.8504308760166168,1.776423119008541,8.648416015625,3.0250385403633118,0.1662,0.5554,0.151
0.6325722206383944,28.774505853652954,1.287427490234375,3.140673041343689,0.679,0.6291666666666667,0.13
1.0043093003332615,0.7423078175634146,11.222205078125,2.569449692964554,0.4902,0.3545,0.897
0.7627100218087435,1.399473287165165,10.2682216796875,3.6650393158197403,0.2022,0.9675666666666667,0.201
0.7687646895647049,0.5222416017204523,11.6479853515625,2.68044900149107,0.4708,0.3424333333333333,0.407
0.799077283591032,0.5939422640949488,11.3590849609375,2.8776776045560837,0.7322,0.5731,0.684
0.8792395703494549,2.065761759877205,6.4500703125,2.8833534568548203,0.1172,0.44323333333333337,0.112
0.8336977101862431,0.6798651069402695,11.2578818359375,3.2758213579654694,0.6536,0.8728,0.802
0.8925070054829121,3.155335783958435,5.20823291015625,2.5702808052301407,0.1984,0.16916666666666666,0.112
0.9591001085937023,0.751589797437191,11.2094501953125,2.3460613563656807,0.020399999999999998,0.08963333333333333,0.79
0.8162529207766056,0.6066687405109406,11.265009765625,2.692362666130066,0.1886,0.3873333333333333,0.547
0.8069828152656555,0.5372037645429373,11.6582666015625,2.4240421131253242,0.6808,0.11226666666666667,0.526
0.8061514236032963,0.47456352040171623,11.40801171875,2.7522996068000793,0.24700000000000003,0.4003333333333333,0.382
0.83696274086833,28.590506315231323,0.13604855346679687,2.7722595259547234,0.282,0.3252,0.0
0.7460400927811861,1.1620178818702698,11.110576171875,3.411906585097313,0.3198,0.8264333333333334,0.255
0.8901264518499374,0.31930559780448675,11.13373828125,2.5968942791223526,0.038,0.23523333333333335,0.265
0.6559965666383505,28.800269961357117,2.772786376953125,2.7767695486545563,0.9234,0.3844666666666667,0.235
0.9064421989023685,0.6452635396271944,10.6599638671875,2.518933266401291,0.081,0.14446666666666666,0.213
0.7503656670451164,0.5165997426956892,11.388283203125,3.2087575644254684,0.3888,0.7544333333333333,0.484
0.566316768527031,28.760868310928345,2.231896728515625,3.3077098429203033,0.818,0.7542666666666666,0.205
0.8062256500124931,0.6835463456809521,11.2144501953125,3.500911593437195,0.013800000000000002,0.9812666666666666,0.68
0.7645037025213242,0.6245539057999849,11.7511669921875,2.719316817820072,0.4686,0.36493333333333333,0.357
0.9520138613879681,0.750764412805438,11.2096962890625,2.6779655367136,0.1266,0.4386,0.823
0.9044496342539787,0.7378340233117342,11.2148447265625,2.941339462995529,0.2426,0.6505333333333333,0.813
0.9027247317135334,0.6304237525910139,11.3392099609375,2.433573268353939,0.8432000000000001,0.1818,0.766
1.0967222973704338,0.7435563020408154,11.2250927734375,2.4801401421427727,0.6312,0.27726666666666666,0.955
0.9972934611141682,0.7343901321291924,11.22808203125,2.586277946829796,0.5884,0.3735666666666667,0.906
0.7738613523542881,0.9522540494799614,11.706708984375,2.7045296505093575,0.4514,0.33993333333333337,0.307
0.7859334349632263,2.5497637689113617,9.419939453125,2.7975404635071754,0.42619999999999997,0.39493333333333336,0.205
0.8141856640577316,0.9697713889181614,11.6035244140625,2.5130270048975945,0.4,0.15209999999999999,0.291
0.7549563888460398,0.7204615976661444,11.6626669921875,2.9251331463456154,0.42939999999999995,0.5238666666666666,0.327
0.7498514838516712,11.433899402618408,8.0008330078125,2.5547072291374207,0.669,0.17806666666666665,0.234
0.6485655903816223,3.9450932294130325,8.73469140625,3.532395511865616,0.5314,0.8912333333333333,0.22
0.7741966750472784,0.4543303046375513,11.2531533203125,3.553757071495056,0.0332,0.963,0.472
0.8648254908621311,0.7226814981549978,11.2192294921875,2.6852983981370926,0.151,0.4224333333333333,0.725
0.7177249062806368,28.912168741226196,0.455939697265625,2.5183849036693573,0.7746000000000001,0.08186666666666667,0.019
0.8728650398552418,0.46763764694333076,11.1828505859375,2.6438288390636444,0.11120000000000001,0.27823333333333333,0.265
0.679422914981842,21.13993763923645,2.297330322265625,3.7107590585947037,0.381,0.9765999999999999,0.116
1.1648951098322868,0.7633553352206945,11.20421484375,2.872660383582115,0.1056,0.6248333333333334,0.923
0.7927591912448406,0.7331607397645712,12.1200361328125,2.3876314982771873,0.5968,0.032966666666666665,0.376
0.8557045832276344,0.6858834065496922,11.25697265625,3.3005736768245697,0.7154,0.8965,0.836
0.837785005569458,0.7139165885746479,11.218794921875,3.1327687203884125,0.172,0.7639666666666667,0.73
0.7697883062064648,0.6032431498169899,11.329333984375,3.2434947788715363,0.6418,0.8205666666666667,0.669
0.729807373136282,0.5185056943446398,11.5400458984375,3.1147977337241173,0.6028,0.7003666666666667,0.511
0.7992438040673733,0.7514628116041422,11.1046484375,3.3018503338098526,0.1886,0.7580333333333333,0.248
0.8053247816860676,0.6756291259080172,11.23325390625,3.215915337204933,0.2294,0.8027,0.668
1.02229043841362,0.7520874962210655,11.219244140625,2.309270203113556,0.3544,0.0615,0.869
0.8181782439351082,0.5968550220131874,11.2400556640625,2.7830900624394417,0.05620000000000001,0.4646666666666667,0.543
0.7780082989484072,0.5279031116515398,11.278701171875,3.2617397606372833,0.1584,0.7887000000000001,0.487
0.8877220563590527,2.2396376356482506,5.77021875,2.81804446130991,0.1082,0.3899666666666667,0.103
0.7830090820789337,0.5795177537947893,11.3332041015625,2.8795061632990837,0.4816,0.5511333333333333,0.589
0.754604022949934,0.5452943500131369,11.5737041015625,3.111671097576618,0.8692,0.7261000000000001,0.624
0.7177583407610655,28.70405614376068,0.26672897338867185,3.27940471470356,0.41559999999999997,0.6940333333333334,0.029
0.8409188129007816,0.6171050015836954,11.3427724609375,2.9164621606469154,0.893,0.6247666666666666,0.774
0.8075750432908535,7.025730609893799,4.2468798828125,2.848045341670513,0.372,0.4192,0.135
0.7927224971354008,0.6590887904167175,11.263283203125,3.371596336364746,0.5242,0.9114333333333333,0.721
0.8188415318727493,0.5839620716869831,11.277431640625,2.633259817957878,0.18180000000000002,0.3267333333333333,0.517
0.8309063501656055,0.6609401665627956,11.2701611328125,2.81967930495739,0.5812,0.5397666666666667,0.738
0.745044369250536,0.5491851828992367,12.024994140625,3.0035754665732384,0.9743999999999999,0.6386333333333333,0.564
0.7328323554247618,0.5768154747784138,11.3626806640625,3.530982881784439,0.5876,0.9792000000000001,0.608
0.8093265816569328,0.5421739537268877,11.678888671875,2.370784431695938,0.4624,0.0236,0.41
0.9621644392609596,0.7516613230109215,11.207357421875,2.886991761624813,0.092,0.6152,0.836
0.771817984059453,0.5378931760787964,11.932970703125,2.682259865105152,0.8564,0.37456666666666666,0.532
1.0812217369675636,0.7587908767163754,11.2058291015625,2.984394319355488,0.1456,0.7031666666666666,0.901
0.845616590231657,1.7051972448825836,8.9188740234375,3.0720409005880356,0.16419999999999998,0.5889000000000001,0.156
0.8289463818073273,0.5708969198167324,11.4505888671875,2.431173250079155,0.6776,0.14043333333333333,0.607
0.7530521601438522,0.5192600190639496,11.2890625,3.594531863927841,0.1802,0.9876333333333334,0.479
0.8844497613608837,0.6795080844312906,11.2689248046875,3.2941970974206924,0.8512000000000001,0.9014333333333333,0.871
0.8021431975066662,0.6551251281052828,11.247654296875,3.0925175175070763,0.29900000000000004,0.7176666666666667,0.649
0.8697055280208588,0.5314525216817856,11.329671875,2.450135350227356,0.192,0.08916666666666666,0.295
0.8022332563996315,0.5988678429275751,11.3262080078125,2.6928845793008804,0.5146,0.40393333333333337,0.618
0.899086520075798,0.6981178186833858,11.2489931640625,3.1067222356796265,0.735,0.7816666666666666,0.872
0.8695285767316818,0.6598835811018944,11.2942099609375,3.3410996198654175,0.9343999999999999,0.9273666666666667,0.859
0.8094856515526772,0.41044787503778934,11.33526953125,3.093557246029377,0.1416,0.6429666666666667,0.326
0.8154036477208138,1.137382723391056,11.415744140625,2.5891587138175964,0.3744,0.2241,0.27
0.7948282174766064,0.510479137301445,11.3145283203125,2.9150009155273438,0.20299999999999999,0.5473,0.457
0.7816856727004051,28.653210401535034,1.03003466796875,2.779029496014118,0.4662,0.3537666666666667,0.1
0.7465911097824574,0.7046186830848455,12.6933447265625,2.7970610186457634,0.994,0.46413333333333334,0.491
1.039640884846449,0.7550125010311604,11.2035693359375,3.378020226955414,0.0178,0.9564666666666667,0.879
0.8168820291757584,0.6380798760801554,11.2863544921875,2.754709869623184,0.5334,0.473,0.683
0.7325917948037386,0.5551522132009268,11.3836904296875,3.4243758767843246,0.5414,0.9062333333333333,0.567
0.7617718540132046,0.5152976606041193,11.3515078125,3.1921934336423874,0.3136,0.7417666666666667,0.475
0.7833833806216717,1.752074621617794,8.2423154296875,3.671785071492195,0.14679999999999999,0.9603,0.145
0.7354466244578362,1.897476427257061,9.4911953125,3.6733850836753845,0.27480000000000004,0.9695333333333332,0.189
0.7769710849970579,0.84317522123456,11.28447265625,3.1961053609848022,0.2854,0.6966,0.27
0.8664704859256744,0.7277863565832376,11.2162958984375,2.9654642567038536,0.186,0.6565333333333334,0.764
0.8111828938126564,0.5825995001941919,11.3437255859375,2.5162193924188614,0.40259999999999996,0.21863333333333335,0.55
0.8287480100989342,0.5984071176499128,11.2797001953125,2.5105778127908707,0.19119999999999998,0.2081,0.524
0.7590209133923054,1.209382526576519,10.8598837890625,3.4980401396751404,0.26080000000000003,0.8735333333333333,0.234
1.1666168458759785,0.7659448776394129,11.207361328125,2.269432693719864,0.1182,0.020666666666666667,0.902
0.6563243921846151,10.163411498069763,6.58387060546875,3.254694491624832,0.6032,0.7206333333333333,0.21
0.6483967881649733,0.5749360658228397,12.0307822265625,3.5941865295171738,0.8368,0.9914000000000001,0.495
1.0897619649767876,0.7607399486005306,11.2055751953125,2.794848196208477,0.118,0.5561666666666666,0.896
0.8695888333022594,0.5807250738143921,11.4449755859375,2.6343757286667824,0.9788,0.38049999999999995,0.736
0.8114536292850971,1.833668164908886,9.7265400390625,3.0540453270077705,0.27040000000000003,0.5839,0.189
0.8377064019441605,0.6102560553699732,11.3497265625,2.325155772268772,0.449,0.011666666666666665,0.58
0.693464046344161,3.2735422253608704,9.3531640625,3.24346199631691,0.5178,0.7163666666666667,0.224
0.7348513230681419,0.646147457882762,11.67358203125,3.083965554833412,0.4476,0.6407666666666666,0.346
1.0200360789895058,0.7546026725322008,11.2086533203125,2.864726260304451,0.2012,0.6081333333333333,0.879
0.9255286306142807,8.3392933011055,0.8344737548828125,2.5056056678295135,0.0342,0.08743333333333334,0.033
1.1798778548836708,0.753110321238637,11.216162109375,2.626902610063553,0.5346,0.42923333333333336,0.978
0.49506830982863903,28.86587381362915,1.652811767578125,3.4879960119724274,0.8848,0.8510000000000001,0.142
0.6245645228773355,2.0504722371697426,11.217609375,3.5478871315717697,0.6152,0.9157666666666666,0.287
0.5990616977214813,26.749691367149353,8.809232421875,3.1760137528181076,0.9162000000000001,0.6933666666666666,0.3
0.8076155558228493,0.6576279178261757,11.2319853515625,3.0624806880950928,0.1326,0.6909666666666666,0.621
0.8319765329360962,0.6813102401793003,11.2478212890625,2.9023535549640656,0.4526,0.6026,0.733
0.8014180697500706,1.0349198244512081,11.3318154296875,2.807138115167618,0.3372,0.41809999999999997,0.267
0.9013807401061058,0.7400683593004942,11.212943359375,2.8108306229114532,0.1622,0.5447000000000001,0.792
0.7592062465846539,28.70565950870514,1.7108409423828126,2.596989832818508,0.6118,0.19933333333333333,0.15
0.8388818241655827,0.5710744764655828,11.2385634765625,2.539048157632351,0.0024000000000000002,0.23850000000000002,0.521
1.1863038875162601,0.7481662556529045,11.215837890625,3.252696990966797,0.5714,0.9051333333333333,0.99
1.0367529466748238,0.7335822563618422,11.2264599609375,2.853916212916374,0.6526,0.6164666666666666,0.943
0.8276261389255524,0.8937358856201172,10.9497578125,3.050994500517845,0.1852,0.5919000000000001,0.231
0.8202288299798965,28.528136014938354,0.1549706573486328,2.9582714661955833,0.2682,0.47406666666666664,0.011
0.7198305800557137,28.896594047546387,0.92640869140625,2.5330286473035812,0.8051999999999999,0.11053333333333333,0.068
0.8465461432933807,0.6168165244162083,11.2802548828125,2.345910482108593,0.1834,0.02743333333333333,0.529
0.7939686067402363,0.6058447994291782,11.2414921875,3.163236379623413,0.10800000000000001,0.7442666666666666,0.563
1.0716594755649567,0.708909472450614,11.247240234375,3.032940626144409,0.9471999999999999,0.7595333333333334,0.984
0.8406168781220913,28.640571236610413,0.5641341552734375,2.569133974611759,0.3774,0.1528,0.065
0.7082828786224127,0.5306152161210775,11.4825107421875,3.4895796328783035,0.5826,0.9352,0.525
0.8018311113119125,0.649882247671485,11.245501953125,3.0718842521309853,0.2484,0.6990333333333333,0.629
0.8368160575628281,0.5466404370963573,11.953828125,2.4115998297929764,0.8778,0.10243333333333333,0.547
0.8140589110553265,0.2801325172185898,11.1424375,3.5617247223854065,0.034,0.9183333333333333,0.255
0.8040910586714745,1.131534669548273,12.9478505859375,2.384476736187935,0.8484,0.0342,0.405
0.7550233509391546,1.8403265625238419,11.5285517578125,2.65827476978302,0.554,0.29019999999999996,0.277
1.095684990286827,0.7397662382572889,11.2342978515625,2.269112318754196,0.6958,0.0272,0.945
0.777724664658308,0.5948657635599375,11.2756669921875,3.206968307495117,0.2882,0.7733333333333333,0.569
0.7543597370386124,28.815969824790955,1.2348558349609375,2.5034815073013306,0.72,0.09633333333333334,0.129
0.8057474158704281,0.5601601675152779,11.4102265625,2.4742979556322098,0.4718,0.16993333333333333,0.532
0.7974078878760338,0.3348392667248845,11.2916318359375,3.4542743116617203,0.07680000000000001,0.8672666666666667,0.318
0.807047076523304,1.35721480473876,11.13543359375,2.7448682114481926,0.3548,0.3617,0.249
0.8427176624536514,0.6095238961279392,11.278654296875,2.3844782263040543,0.1732,0.07103333333333332,0.523
0.7486409042030573,0.5461365915834904,11.3768896484375,3.2131612300872803,0.48739999999999994,0.7719333333333334,0.546
0.4945047665387392,28.920793533325195,0.649916748046875,3.3912472426891327,0.8512000000000001,0.7681666666666668,0.034
0.7892049849033356,0.6585277616977692,11.2536259765625,3.364250808954239,0.4064,0.8985333333333333,0.686
0.7535822223871946,28.78265380859375,1.3516396484375,2.5312352925539017,0.6900000000000001,0.12963333333333332,0.142
0.7108285557478666,1.5856759622693062,11.4288095703125,3.113109804689884,0.5146,0.6452666666666667,0.281
0.7569527719169855,0.5293875932693481,11.527908203125,2.8528939932584763,0.6708000000000001,0.5224333333333333,0.553
1.0927741415798664,0.760671915486455,11.2053779296875,2.835020050406456,0.1156,0.5892,0.898
0.7161510642617941,0.5065660458058119,11.4928271484375,3.5543497651815414,0.3606,0.9401666666666666,0.381
0.7794973906129599,0.5859767086803913,11.3369765625,2.9521390795707703,0.5526,0.6127666666666667,0.619
0.8787677623331547,0.6752861198037863,11.272625,2.5197556242346764,0.6492,0.27609999999999996,0.775
0.803647842258215,0.5626351106911898,11.449279296875,2.7108537033200264,0.7817999999999999,0.42706666666666665,0.645
0.7603632286190987,28.625306487083435,1.2470125732421875,2.9052868485450745,0.47359999999999997,0.45726666666666665,0.11
1.021988969296217,0.7253661751747131,11.2388447265625,2.4564104154706,0.7296,0.24493333333333334,0.925
0.7655966095626354,28.60608398914337,1.073519775390625,2.96994186937809,0.438,0.5026666666666667,0.098
0.6679978221654892,9.05001237988472,10.5593681640625,2.8439249843358994,0.8358000000000001,0.4548666666666667,0.298
0.8186021819710732,3.9178121834993362,5.800328125,3.0479364097118378,0.2714,0.5659,0.13
0.7951833307743073,0.839011836796999,11.88658203125,2.4623773992061615,0.4892,0.1068,0.33
0.8129450492560863,0.5905353929847479,11.52002734375,2.6500431820750237,0.3154,0.2942,0.318
0.8064219728112221,0.6416479125618935,11.2476220703125,2.950334921479225,0.2204,0.6086333333333334,0.608
0.7986745797097683,0.6789951119571924,10.6246123046875,3.706683963537216,0.0722,0.9954999999999999,0.203
0.8429528214037418,0.47650099731981754,11.392478515625,2.5249850004911423,0.20059999999999997,0.1817666666666667,0.351
0.7163356523960829,28.74879539012909,3.54932373046875,2.586505003273487,0.8458,0.20866666666666667,0.232
1.054476760327816,0.7243084721267223,11.2382451171875,2.538592368364334,0.7924,0.3388333333333333,0.955
0.7644840981811285,0.556388171389699,12.1074189453125,2.7374519035220146,0.9108,0.422,0.526
0.8299896493554115,0.8122116327285767,9.992716796875,3.483099117875099,0.0598,0.8519666666666666,0.172
0.7957242429256439,0.532706780359149,11.659048828125,2.4247363209724426,0.5786,0.10136666666666666,0.477
0.7707871962338686,14.983108639717102,5.181876953125,2.6603108271956444,0.5346,0.26813333333333333,0.18
0.6415460258722305,2.3479796946048737,12.3425341796875,3.1081540510058403,0.826,0.6580999999999999,0.344
0.7908187806606293,0.53426050581038,11.4429150390625,2.5751128792762756,0.4542,0.2649666666666667,0.497
1.0178225114941597,0.7587244734168053,11.2075146484375,2.376898378133774,0.040600000000000004,0.1353,0.835
0.7484325673431158,0.6260412745177746,11.2826767578125,3.6549359560012817,0.2198,0.9787333333333332,0.281
0.7429761346429586,0.5121220368891954,11.5802666015625,3.059752471745014,0.4324,0.6359999999999999,0.396
0.6935525219887495,0.5431686993688345,11.8319296875,3.41852605342865,0.8800000000000001,0.9017,0.556
0.8386543951928616,0.6764190271496773,11.232546875,2.601506747305393,0.11699999999999999,0.32156666666666667,0.622
0.7066666148602962,1.5350598841905594,12.2778544921875,2.782301791012287,0.6998,0.4134333333333334,0.336
0.8637220598757267,0.7208688650280237,11.22266015625,3.2139427959918976,0.3496,0.8330666666666667,0.799
0.6941550876945257,28.940266370773315,0.4437825927734375,2.5152960792183876,0.8944000000000001,0.07543333333333332,0.013
1.2957832776010036,0.7639726158231497,11.213998046875,2.2423099726438522,0.4406,0.0028,0.985
0.7327858824282885,1.889214664697647,12.8981962890625,2.6127737015485764,0.8526,0.26863333333333334,0.366
0.9935103356838226,0.7244227454066277,11.2405009765625,2.405276335775852,0.678,0.18073333333333333,0.895
1.1438398621976376,0.763598782941699,11.2061025390625,2.5997426360845566,0.1478,0.38676666666666665,0.913
1.1435491032898426,0.7396949455142021,11.2227490234375,3.041701577603817,0.6894,0.7661333333333334,0.989
0.9756572544574738,0.6689652800559998,11.2934921875,2.407156303524971,0.9481999999999999,0.17853333333333332,0.877
