trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9813333,0.007891512,1834.5436,0.008969107,0.03082886,18.37097
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9811778,0.007891884,1834.4955,0.008969107,0.03082886,18.3764
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98102224,0.0078922575,1834.4475,0.008969107,0.03082886,18.38183
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9808667,0.007892625,1834.3994,0.008969107,0.03082886,18.387262
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9807111,0.007892991,1834.3516,0.008969107,0.03082886,18.392698
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98055553,0.00789336,1834.3031,0.008969107,0.03082886,18.398134
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9804,0.007893725,1834.2556,0.008969107,0.03082886,18.40357
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98024446,0.0078940885,1834.2073,0.008969107,0.03082886,18.409012
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9800889,0.007894453,1834.1594,0.008969107,0.03082886,18.414452
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9799333,0.007894811,1834.1116,0.008969107,0.03082886,18.419895
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97977775,0.007895175,1834.0635,0.008969107,0.03082886,18.425339
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97962224,0.007895531,1834.0156,0.008969107,0.03082886,18.430782
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9794667,0.00789589,1833.9674,0.008969107,0.03082886,18.436228
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9793111,0.007896246,1833.9196,0.008969107,0.03082886,18.441677
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97915554,0.007896601,1833.8715,0.008969107,0.03082886,18.447128
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.979,0.007896953,1833.8239,0.008969107,0.03082886,18.45258
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97884446,0.007897303,1833.7756,0.008969107,0.03082886,18.45803
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9786889,0.0078976555,1833.7278,0.008969107,0.03082886,18.463486
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9785333,0.007898004,1833.6797,0.008969107,0.03082886,18.468945
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97837776,0.007898352,1833.6318,0.008969107,0.03082886,18.474398
